Fecha;Semáforo;Código Comuna 2017;Código Provincia;Código Región;etiqueta_positividad;Nombre Comuna;Nombre Provincia;region_residencia;Región;codigo_region;positividad
7/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;18%
7/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;18%
8/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;18%
8/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;18%
8/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;18%
8/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;18%
8/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;18%
8/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;18%
8/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;18%
8/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;18%
8/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;18%
9/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;18%
9/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;18%
9/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;18%
9/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;18%
9/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;18%
9/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;18%
9/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;18%
9/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;18%
9/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;18%
10/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;18%
10/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;18%
10/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;18%
10/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;18%
10/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;18%
10/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;18%
10/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;18%
10/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;18%
10/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;18%
11/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;18%
11/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;18%
11/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;18%
11/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;18%
11/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;18%
11/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;18%
11/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;18%
11/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;18%
11/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;18%
12/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;18%
12/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;18%
12/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;18%
12/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;18%
12/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;18%
12/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;18%
12/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;18%
12/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;18%
12/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;18%
13/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;19%
13/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;19%
13/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;19%
13/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;19%
13/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;19%
13/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;19%
13/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;19%
13/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;19%
13/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;19%
14/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;19%
14/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;19%
14/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;19%
14/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;19%
14/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;19%
14/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;19%
14/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;19%
14/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;19%
14/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;19%
15/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;19%
15/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;19%
15/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;19%
15/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;19%
15/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;19%
15/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;19%
15/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;19%
15/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;19%
15/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;19%
16/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;19%
16/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;19%
16/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;19%
16/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;19%
16/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;19%
16/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;19%
16/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;19%
16/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;19%
16/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;19%
17/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;20%
17/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;20%
17/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;20%
17/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;20%
17/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;20%
17/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;20%
17/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;20%
17/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;20%
17/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;20%
18/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;20%
18/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;20%
18/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;20%
18/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;20%
18/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;20%
18/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;20%
18/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;20%
18/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;20%
18/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;20%
19/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;20%
19/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;20%
19/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;20%
19/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;20%
19/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;20%
19/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;20%
19/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;20%
19/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;20%
19/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;20%
20/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;20%
20/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;20%
20/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;20%
20/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;20%
20/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;20%
20/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;20%
20/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;20%
20/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;20%
20/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;20%
21/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;20%
21/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;20%
21/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;20%
21/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;20%
21/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;20%
21/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;20%
21/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;20%
21/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;20%
21/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;20%
22/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;20%
22/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;20%
22/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;20%
22/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;20%
22/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;20%
22/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;20%
22/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;20%
22/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;20%
22/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;20%
23/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;20%
23/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;20%
23/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;20%
23/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;20%
23/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;20%
23/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;20%
23/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;20%
23/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;20%
23/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;20%
24/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;20%
24/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;20%
24/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;20%
24/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;20%
24/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;20%
24/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;20%
24/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;20%
24/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;20%
24/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;20%
25/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;19%
25/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;19%
25/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;19%
25/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;19%
25/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;19%
25/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;19%
25/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;19%
25/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;19%
25/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;19%
26/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;19%
26/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;19%
26/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;19%
26/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;19%
26/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;19%
26/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;19%
26/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;19%
26/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;19%
26/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;19%
27/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;19%
27/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;19%
27/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;19%
27/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;19%
27/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;19%
27/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;19%
27/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;19%
27/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;19%
27/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;19%
28/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;19%
28/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;19%
28/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;19%
28/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;19%
28/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;19%
28/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;19%
28/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;19%
28/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;19%
28/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;19%
29/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;18%
29/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;18%
29/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;18%
29/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;18%
29/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;18%
29/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;18%
29/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;18%
29/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;18%
29/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;18%
30/6/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;18%
30/6/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;18%
30/6/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;18%
30/6/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;18%
30/6/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;18%
30/6/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;18%
30/6/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;18%
30/6/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;18%
30/6/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;18%
1/7/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;18%
1/7/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;18%
1/7/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;18%
1/7/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;18%
1/7/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;18%
1/7/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;18%
1/7/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;18%
1/7/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;18%
1/7/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;18%
2/7/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;17%
2/7/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;17%
2/7/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;17%
2/7/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;17%
2/7/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;17%
2/7/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;17%
2/7/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;17%
2/7/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;17%
2/7/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;17%
3/7/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;17%
3/7/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;17%
3/7/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;17%
3/7/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;17%
3/7/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;17%
3/7/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;17%
3/7/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;17%
3/7/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;17%
3/7/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;17%
4/7/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;16%
4/7/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;16%
4/7/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;16%
4/7/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;16%
4/7/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;16%
4/7/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;16%
4/7/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;16%
4/7/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;16%
4/7/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;16%
5/7/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;16%
5/7/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;16%
5/7/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;16%
5/7/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;16%
5/7/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;16%
5/7/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;16%
5/7/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;16%
5/7/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;16%
5/7/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;16%
6/7/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;16%
6/7/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;16%
6/7/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;16%
6/7/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;16%
6/7/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;16%
6/7/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;16%
6/7/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;16%
6/7/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;16%
6/7/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;16%
7/7/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;16%
7/7/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;16%
7/7/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;16%
7/7/2020;Rojo;07304;073;07;Positividad;Molina;Curicó;Región del Maule;Maule;7;16%
7/7/2020;Rojo;07305;073;07;Positividad;Rauco;Curicó;Región del Maule;Maule;7;16%
7/7/2020;Rojo;07306;073;07;Positividad;Romeral;Curicó;Región del Maule;Maule;7;16%
7/7/2020;Rojo;07307;073;07;Positividad;Sagrada Familia;Curicó;Región del Maule;Maule;7;16%
7/7/2020;Rojo;07308;073;07;Positividad;Teno;Curicó;Región del Maule;Maule;7;16%
7/7/2020;Rojo;07309;073;07;Positividad;Vichuquén;Curicó;Región del Maule;Maule;7;16%
8/7/2020;Rojo;07301;073;07;Positividad;Curicó;Curicó;Región del Maule;Maule;7;15%
8/7/2020;Rojo;07302;073;07;Positividad;Hualañé;Curicó;Región del Maule;Maule;7;15%
8/7/2020;Rojo;07303;073;07;Positividad;Licantén;Curicó;Región del Maule;Maule;7;15%
